ts,cash,margin_used,unrealized_pnl,equity,open_positions
2026-09-23T01:00:00+00:00,-0.3181110644,9762.55825,-98.64676162,9663.593377,5
2026-09-23T01:15:00+00:00,-0.3181110644,9762.55825,-124.8968189,9637.34332,5
2026-09-23T01:30:00+00:00,-0.3181110644,9762.55825,-146.1100036,9616.130135,5
2026-09-23T01:45:00+00:00,-0.3181110644,9762.55825,-149.2542785,9612.985861,5
2026-09-23T02:00:00+00:00,-0.3181110644,9762.55825,-146.7691839,9615.470955,5
2026-09-23T02:15:00+00:00,-0.3181110644,9762.55825,-138.9375772,9623.302562,5
2026-09-23T02:30:00+00:00,-0.3181110644,9762.55825,-147.5266443,9614.713495,5
2026-09-23T02:45:00+00:00,1598.622041,8060.962968,-33.26076218,9626.324247,4
2026-09-23T03:00:00+00:00,1598.622041,8060.962968,-29.65427439,9629.930735,4
2026-09-23T03:15:00+00:00,1598.622041,8060.962968,-12.44133887,9647.14367,4
2026-09-23T03:30:00+00:00,1598.622041,8060.962968,36.530707,9696.115716,4
2026-09-23T03:45:00+00:00,-2.273736754e-13,9658.683386,7.356982768,9666.040369,5
2026-09-23T04:00:00+00:00,1020.348098,8602.011842,33.84627052,9656.206211,4
2026-09-23T04:15:00+00:00,0,9621.163123,84.38207148,9705.545195,5
2026-09-23T04:30:00+00:00,0,9621.163123,112.0786076,9733.241731,5
2026-09-23T04:45:00+00:00,0,9621.163123,112.4400658,9733.603189,5
2026-09-23T05:00:00+00:00,0,9621.163123,52.42817894,9673.591302,5
2026-09-23T05:15:00+00:00,0,9621.163123,28.37868042,9649.541804,5
2026-09-23T05:30:00+00:00,1303.486717,8281.64862,68.02246033,9653.157798,4
2026-09-23T05:45:00+00:00,1303.486717,8281.64862,11.31070752,9596.446045,4
2026-09-23T06:00:00+00:00,1303.486717,8281.64862,56.72851143,9641.863849,4
2026-09-23T06:15:00+00:00,1303.486717,8281.64862,61.52046092,9646.655798,4
2026-09-23T06:30:00+00:00,1303.486717,8281.64862,110.2089045,9695.344242,4
2026-09-23T06:45:00+00:00,1303.486717,8281.64862,78.62279801,9663.758135,4
2026-09-23T07:00:00+00:00,1303.486717,8281.64862,54.03692815,9639.172266,4
2026-09-23T07:15:00+00:00,1303.486717,8281.64862,82.75725381,9667.892591,4
2026-09-23T07:30:00+00:00,1303.486717,8281.64862,32.71669816,9617.852036,4
